,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
29,Pete Cooper,,T29,74,77,77,74,13,23,33,+14,302,,-,bio - career - this year - this tournament
30,Johnny Bulla,,31,77,78,75,73,33,46,37,+15,303,,-,bio - career - this year - this tournament
31,Charles Coe,,T32,73,79,78,74,10,30,37,+16,304,,-,bio - career - this year - this tournament
32,Bob Hamilton,,T32,74,73,78,79,13,11,23,+16,304,,-,bio - career - this year - this tournament
33,Claude Harmon,,T32,77,77,74,76,33,43,33,+16,304,,-,bio - career - this year - this tournament
34,Thomas W. Barnes,,T35,78,75,78,74,43,36,42,+17,305,,-,bio - career - this year - this tournament
35,Julius Boros,,T35,75,77,76,77,20,30,33,+17,305,,-,bio - career - this year - this tournament
36,Al Brosch,,T35,77,75,78,75,33,30,37,+17,305,,-,bio - career - this year - this tournament
37,Dick Chapman,,T35,77,73,75,80,33,19,23,+17,305,,-,bio - career - this year - this tournament
38,Chuck Kocsis,,T35,77,71,79,78,33,14,30,+17,305,,-,bio - career - this year - this tournament
39,Denny Shute,,T35,77,72,81,75,33,16,37,+17,305,,-,bio - career - this year - this tournament
40,Harvie Ward Jr,,T35,79,78,74,74,50,51,42,+17,305,,-,bio - career - this year - this tournament
41,Buck White,,T42,78,76,73,79,43,43,30,+18,306,,-,bio - career - this year - this tournament
42,Lew Worsham,,T42,77,78,76,75,33,46,42,+18,306,,-,bio - career - this year - this tournament
43,Tony Holguin,,T44,78,75,77,77,43,36,37,+19,307,,-,bio - career - this year - this tournament
44,Jack Isaacs,,T44,79,81,72,75,50,57,46,+19,307,,-,bio - career - this year - this tournament
45,Herman Barron,,T46,75,77,82,74,20,30,52,+20,308,,-,bio - career - this year - this tournament
46,Bill Campbell,,T46,80,78,74,76,53,54,46,+20,308,,-,bio - career - this year - this tournament
47,Jim Turnesa,,T46,81,74,79,74,56,46,52,+20,308,,-,bio - career - this year - this tournament
48,Dave Douglas,,T49,79,79,76,75,50,53,52,+21,309,,-,bio - career - this year - this tournament
49,Harry Todd,,T49,76,75,81,77,27,23,46,+21,309,,-,bio - career - this year - this tournament
50,Jimmy Mchale,,T51,82,78,75,75,58,57,55,+22,310,,-,bio - career - this year - this tournament
51,Bob Sweeny,,T51,77,76,79,78,33,36,46,+22,310,,-,bio - career - this year - this tournament
52,Ray Wade Hill,,T53,75,78,80,78,20,36,51,+23,311,,-,bio - career - this year - this tournament
53,Henry Williams,,T53,82,78,81,70,58,57,58,+23,311,,-,bio - career - this year - this tournament
54,Gene Webb,,55,76,78,75,81,27,43,36,+22,310,,-,bio - career - this year - this tournament
55,Harold Paddock,,56,78,79,78,79,43,51,55,+26,314,,-,bio - career - this year - this tournament
56,Fred Moseley,,57,82,77,78,79,58,55,57,+28,316,,-,bio - career - this year - this tournament
57,Frank Strafaci,,58,77,82,84,81,33,55,59,+36,324,,-,bio - career - this year - this tournament
58,Les Kennedy,,59,81,80,82,82,56,60,59,+37,325,,-,bio - career - this year - this tournament
59,Ed Dudley,,WD,0,0,0,0,0,0,0,0,0,,-,bio - career - this year - this tournament
60,Johnny Farrell,,WD,0,0,0,0,0,0,0,0,0,,-,bio - career - this year - this tournament
61,Dutch Harrison,,WD,0,0,0,0,0,0,0,0,0,,-,bio - career - this year - this tournament
62,Rufus King,,WD,0,0,0,0,0,0,0,0,0,,-,bio - career - this year - this tournament
63,Jack Burke Jr.,,WD,76,79,77,0,27,46,46,+16,232,,-,bio - career - this year - this tournament
