,Player,#,Finish,R1,R2,R3,R4,R1.1,R2.1,R3.1,ToPar,Total Score,Money,DraftKings Salary,More Info
50,"Sam Parks, Jr.",,51,73,76,76,79,12,33,40,+16,304,$200,-,bio - career - this year - this tournament
51,George Fazio,,52,77,74,77,77,50,41,52,+17,305,$200,-,bio - career - this year - this tournament
52,Johnny Bulla,,T53,75,77,81,73,35,46,63,+18,306,$200,-,bio - career - this year - this tournament
53,Harry Todd,,T53,78,73,75,80,54,41,44,+18,306,$200,-,bio - career - this year - this tournament
54,Jack Westland,,T53,81,74,75,76,65,60,57,+18,306,$200,-,bio - career - this year - this tournament
55,Arnold Blum,,T56,76,73,77,82,48,33,44,+20,308,,-,bio - career - this year - this tournament
56,Ricardo Rossi,,T56,75,81,80,72,35,63,66,+20,308,$200,-,bio - career - this year - this tournament
57,Johnny Revolta,,58,77,77,75,81,50,57,56,+22,310,$200,-,bio - career - this year - this tournament
58,Frank Champ,,T59,85,72,77,77,67,65,64,+23,311,$200,-,bio - career - this year - this tournament
59,Bill Trombley,,T59,78,75,79,79,54,51,60,+23,311,$200,-,bio - career - this year - this tournament
60,John De Bendern,,T61,80,77,75,80,61,65,60,+24,312,,-,bio - career - this year - this tournament
61,Craig Wood,,T61,81,75,76,80,65,63,60,+24,312,$200,-,bio - career - this year - this tournament
62,Olin Dutra,,63,80,78,82,78,61,67,67,+30,318,$200,-,bio - career - this year - this tournament
63,Charles Evans Jr,,64,85,70,79,85,67,60,64,+31,319,$200,-,bio - career - this year - this tournament
64,Jock Hutchison Jr,,WD,0,0,0,0,0,0,0,0,0,,-,bio - career - this year - this tournament
65,Joe Kirkwood Jr,,WD,0,0,0,0,0,0,0,0,0,,-,bio - career - this year - this tournament
66,Lawson Little,,WD,0,0,0,0,0,0,0,0,0,,-,bio - career - this year - this tournament
67,Bill Mawhinney,,WD,0,0,0,0,0,0,0,0,0,,-,bio - career - this year - this tournament
68,Fred McLeod,,WD,0,0,0,0,0,0,0,0,0,,-,bio - career - this year - this tournament
69,Vic Ghezzi,,WD,74,77,73,0,26,41,37,+8,224,,-,bio - career - this year - this tournament
70,Jess Sweetser,,WD,75,78,77,0,35,51,57,+14,230,,-,bio - career - this year - this tournament
71,Clayton Heafner,,WD,78,74,79,0,54,46,59,+15,231,,-,bio - career - this year - this tournament
72,Billy Burke,,WD,80,80,0,0,61,68,0,+16,160,,-,bio - career - this year - this tournament
